"","Variable","Feature","N1","N2","Mean1","Mean2","Beta","SE","P","FDR","FC","FC_lower","FC_upper"
"K01889","Group","K01889",20,20,1.087152931445,1.245449628345,-0.0257124970923189,0.0205961512688006,0.219517162959174,0.992143520681656,0.982335337342387,0.955229334338369,1.01021051207558
"K06603","Group","K06603",9,6,0.008207937632,0.001969659092,0.0118741956252469,0.00951292669280716,0.219588060420761,0.992143520681656,1.0082645294386,0.995317599696981,1.02137987074029
"K09475","Group","K09475",15,16,0.0095661437985,0.0166554554865,0.00570634521610187,0.00457369898822963,0.219795778798587,0.992143520681656,1.00396316976717,0.99774420198846,1.01022090054761
"K08659","Group","K08659",20,20,0.340426222065,0.51705626237,-0.0428764483127635,0.0343737962635076,0.219898995960063,0.992143520681656,0.970717597983253,0.926428095332153,1.01712443716049
"K04061","Group","K04061",20,18,0.026147730107,0.0159770014725,0.0134553979715483,0.0107882929353117,0.219948431889101,0.992143520681656,1.00937019915987,0.994684116082791,1.02427311593587
"K15532","Group","K15532",20,18,0.052336109781,0.0387877591745,0.0151168876649765,0.012135947521255,0.220526542178157,0.992143520681656,1.01053331693864,0.994008732016369,1.02733260961553
"K03797","Group","K03797",20,20,0.383184133525,0.497603698607,-0.0281268051112188,0.0226292282520111,0.221504312982462,0.992143520681656,0.980692802593462,0.951001754296039,1.01131082956891
"K00989","Group","K00989",20,20,0.288832642961,0.463738752559,-0.0416686811767303,0.0335366487926585,0.221671794661933,0.992143520681656,0.971530584554012,0.928259118504231,1.01681918109761
"K01163","Group","K01163",20,20,0.28904160928,0.262913800776,0.0206579466531433,0.0166267493732729,0.221682530012535,0.992143520681656,1.01442200539264,0.99176451887459,1.03759711649349
"K07639","Group","K07639",15,18,0.0086510401105,0.0075081986585,0.00935611501115038,0.00753464385269482,0.221940207910248,0.992143520681656,1.00650623895378,0.996255861970546,1.01686208104122
"K04047","Group","K04047",20,20,0.1317247762375,0.1271596887505,0.0158661426753237,0.0127832320688973,0.222151162648722,0.992143520681656,1.01105826765471,0.993650917125747,1.02877057020175
"K09964","Group","K09964",11,7,0.007660962131,0.00135295726,0.0119009208013213,0.00958924897192799,0.222187393009921,0.992143520681656,1.00828320718816,0.995232837519145,1.02150470480037
"K16950","Group","K16950",17,18,0.0125997472515,0.0049504341945,0.0123184554003982,0.0099269541068976,0.222245563398713,0.992143520681656,1.00857505961645,0.995064276649952,1.02226928928147
"K03550","Group","K03550",20,20,0.850715840915,0.797253527195,0.029447444001349,0.0237551179085444,0.222715237907693,0.992143520681656,1.02062115025226,0.98820852926063,1.05409688491721
"K13677","Group","K13677",5,1,0.007993354305,0.000423580326,0.0123524267688035,0.0099710158836759,0.223005143035441,0.992143520681656,1.00859880897258,0.995028142758215,1.02235455837564
"K05523","Group","K05523",16,17,0.017217820252,0.0312412396415,0.00353826692729692,0.00285943956027819,0.223531023559415,0.992143520681656,1.00245554968048,0.998568820420809,1.00635740725583
"K04771","Group","K04771",20,20,0.1021062670825,0.078016535696,0.019807059751463,0.0160393410302615,0.224447423706851,0.992143520681656,1.01382388598299,0.991971069985198,1.03615811276128
"K19167","Group","K19167",8,8,0.01605609409,0.007975984576,0.0126485243239395,0.0102449224551819,0.224554486281781,0.992143520681656,1.00880583421476,0.994862104677353,1.02294499545321
"K05568","Group","K05568",19,20,0.070038206616,0.0515776714915,0.0170798198519123,0.0138355427618498,0.22460064083708,0.992143520681656,1.01190918528187,0.993066445537373,1.03110945280577
"K02749","Group","K02749",10,3,0.005757820494,0.000297968383,0.0114512372685596,0.00927878535050714,0.224732314107458,0.992143520681656,1.00796897744026,0.995342407952595,1.02075572322078
"K03329","Group","K03329",4,3,0.006003413703,0.0154367216175,0.00488991106505471,0.00396232920385906,0.224743703044358,0.992143520681656,1.0033951786745,0.998008318563309,1.00881111495802
"K08364","Group","K08364",18,13,0.0510281056575,0.03500221149,0.0164235329065368,0.0133092431708517,0.224782623377311,0.992143520681656,1.01144896899155,0.993324786229904,1.02990384520344
"K09922","Group","K09922",20,19,0.1341191641405,0.1053126800675,0.021480758064074,0.0174092088750998,0.224827279112948,0.992143520681656,1.01500072511083,0.991276001411643,1.03929326495184
"K02750","Group","K02750",10,4,0.005757820494,0.000342427571,0.0114287434803708,0.00927686786489535,0.225532576091607,0.992143520681656,1.00795326180855,0.995329482051845,1.02073714916603
"K08996","Group","K08996",13,15,0.008307021274,0.01724620214,0.0050760933622519,0.0041205373918129,0.225554968093404,0.992143520681656,1.00352467691837,0.997922608377279,1.00915819396227
"K01775","Group","K01775",20,20,0.29386720359,0.4314698967955,-0.0293686471664932,0.0238510998539102,0.22576475588634,0.992143520681656,0.979849005723937,0.948607511261803,1.01211940936573
"K06438","Group","K06438",20,20,0.218141072517,0.343598679488,-0.0353651094232934,0.0287730384645082,0.226589080928027,0.992143520681656,0.975784783213833,0.938377115330381,1.0146836784446
"K19780","Group","K19780",13,9,0.010197353165,0.005062384185,0.0112756857876384,0.00917408951115694,0.22659882302087,0.992143520681656,1.00784633219909,0.995362865885883,1.02048636144682
"K00015","Group","K00015",18,15,0.0231240133635,0.0161924827855,0.0121319271022752,0.00987722769059151,0.226898086805559,0.992143520681656,1.00844466779911,0.995002848429681,1.02206807710895
"K01468","Group","K01468",20,20,0.246546486476,0.2053940297815,0.0261947713346407,0.0213342876885174,0.227064156932856,0.992143520681656,1.01832266934198,0.989231145021213,1.0482697235271
"K03336","Group","K03336",10,5,0.0133590865335,0.005281923811,0.0127420946532968,0.0103803638782949,0.227177728081528,0.992143520681656,1.00887126547547,0.994743575473455,1.02319960178445
"K02241","Group","K02241",3,1,0.007490085478,0.0003378118875,0.0121623654602402,0.00991623524121386,0.227552516324404,0.992143520681656,1.00846594445337,0.99497111215928,1.02214380768819
"K01696","Group","K01696",20,20,0.463130967915,0.60390483136,-0.0270513779062569,0.0220703832522208,0.227858856006596,0.992143520681656,0.981424112313151,0.952433764273884,1.01129687371381
"K13934","Group","K13934",16,12,0.0232577597035,0.016079144828,0.0122164662365921,0.00997457440083035,0.228203729300655,0.992143520681656,1.00850376243428,0.994929565080301,1.02226315765579
"K19049","Group","K19049",19,16,0.0359368712165,0.0271486659135,0.0129533755091892,0.0105775057567399,0.228257883598117,0.992143520681656,1.00901902420987,0.994622838825241,1.02362358019041
"K07862","Group","K07862",20,20,0.240742173506,0.396502111631,-0.0354469484680508,0.0289473482865142,0.228289005303365,0.992143520681656,0.975729431925228,0.938101706100719,1.0148664245398
"K00970","Group","K00970",19,20,0.27073940389,0.4692692701375,-0.0436401465667664,0.0356396785377056,0.228307546802846,0.992143520681656,0.970203879467953,0.924346767507982,1.01833597608869
"K02488","Group","K02488",15,12,0.0168202836945,0.0111239280855,0.0115548135278711,0.00944900935588424,0.228912756172532,0.992143520681656,1.00804134575165,0.99518369596651,1.02106511477554
"K16881","Group","K16881",15,13,0.0104066489295,0.004852409673,0.0115013916755566,0.00940562000688613,0.228927159214429,0.992143520681656,1.00800401947177,0.995205508836206,1.02096712111194
"K09680","Group","K09680",19,17,0.012708764887,0.0062975727,0.0119464390138099,0.00977295622688121,0.229085367533681,0.992143520681656,1.00831501985265,0.995015872483091,1.0217919204879
"K01011","Group","K01011",17,20,0.0168133889505,0.0279007748275,0.00440037861280026,0.00360166504504449,0.229322856267738,0.992143520681656,1.00305476634734,0.998158698724105,1.00797484966889
"K21990","Group","K21990",16,18,0.047435615139,0.050941936961,0.00988144744051682,0.00809185627984493,0.229548332207063,0.992143520681656,1.00687280751611,0.995864531295274,1.01800276910834
"K09683","Group","K09683",16,10,0.0220190954175,0.015496289828,0.0119413981663118,0.00978273969348539,0.229735345707623,0.992143520681656,1.00831149675648,0.994999170726105,1.02180193150247
"K21574","Group","K21574",20,18,0.068344621197,0.055575605488,0.0147593411897396,0.0120929597979645,0.229798825713806,0.992143520681656,1.01028290514226,0.993820454213397,1.02701805350801
"K12071","Group","K12071",4,0,0.0046944111215,0,0.0110676537003565,0.00907547836270019,0.230165491107713,0.992143520681656,1.00770101440534,0.995352686503946,1.02020253544523
"K11139","Group","K11139",11,14,0.007149651802,0.0157637834545,0.00511727107915298,0.00420037699966128,0.230624517480275,0.992143520681656,1.00355332014761,0.997842852245035,1.00929646798932
"K00824","Group","K00824",16,15,0.017493428828,0.0124169213305,0.011253141374501,0.00923829616763142,0.230696418893786,0.992143520681656,1.00783058311428,0.995260492370961,1.02055943348133
"K22958","Group","K22958",20,20,0.0413889532465,0.032751313152,0.0127730874509795,0.0104862938339719,0.230704879104739,0.992143520681656,1.00889293885619,0.994621795947309,1.02336884856261
"K07321","Group","K07321",10,3,0.00623175996,0.000648780151,0.0115534414357207,0.00949034604360604,0.230962521437036,0.992143520681656,1.00804038704248,0.995126862864905,1.02112148694624
"K03629","Group","K03629",20,20,0.9037984796,1.0592001527,-0.0277902551356594,0.0228633333216809,0.231675430831937,0.992143520681656,0.980921603989075,0.950921142149458,1.01186854568985
"K13929","Group","K13929",17,13,0.020773245369,0.0146577225795,0.0117526089490077,0.00969120850038471,0.232726895828729,0.992143520681656,1.0081795590438,0.9949926959688,1.02154119059546
"K06960","Group","K06960",20,20,0.628058294405,0.918613568395,-0.0517676799968505,0.0426978764484933,0.232836598716664,0.992143520681656,0.964753528223065,0.910382343264412,1.02237194856109
"K07177","Group","K07177",20,19,0.226218238508,0.3528137863555,-0.0336455832314407,0.0277875256389409,0.233442993733408,0.992143520681656,0.976948499568564,0.940754940881589,1.01453452895487
"K03315","Group","K03315",20,20,0.1514142789255,0.137705884413,0.014570095107964,0.0120351212527363,0.233512995515675,0.992143520681656,1.01015038958176,0.993768182854486,1.0268026559687
"K16140","Group","K16140",14,17,0.011750487874,0.0246659882655,0.00379797739582985,0.0031382943562275,0.233674863340159,0.992143520681656,1.00263602554554,0.998370298956868,1.00691997826069
"K03707","Group","K03707",19,19,0.1765497403355,0.338353149697,-0.038169607780243,0.0315401795777496,0.233680319641934,0.992143520681656,0.973889768259402,0.933040519654899,1.01652742913154
"K07257","Group","K07257",12,8,0.0104938871775,0.003872830878,0.0120120102914389,0.00992715509533508,0.233746511633696,0.992143520681656,1.00836084936253,0.994852664286715,1.02205244960182
"K01737","Group","K01737",20,20,0.090107048116,0.1422067461115,-0.0109385805456054,0.00904911172728367,0.234207163691308,0.992143520681656,0.992446624940369,0.980320339024923,1.00472290959016
"K22602","Group","K22602",11,3,0.0064896201585,0.002105431329,0.0109412687175296,0.00906036658567486,0.234665096018978,0.992143520681656,1.00761274024244,0.995285927441484,1.02009222305474
"K18988","Group","K18988",13,14,0.006487121337,0.0087040022345,0.00779612554027984,0.00646057841357142,0.234997743981831,0.992143520681656,1.00541848963808,0.996632407384232,1.01428202797383
"K01713","Group","K01713",15,10,0.016515279913,0.011374351043,0.0113023621728148,0.00936620577935708,0.234999751219903,0.992143520681656,1.00786496811643,0.9951215072719,1.02077162088588
"K12136","Group","K12136",15,16,0.0102118779905,0.011126324974,0.00836219301972214,0.00693421696219659,0.235298928282404,0.992143520681656,1.0058130611614,0.996382182089148,1.01533320465615
"K01604","Group","K01604",20,20,0.2154667928665,0.1840669428015,0.0231690675877759,0.0192163857497804,0.235389846074122,0.992143520681656,1.01618922193223,0.990003102532465,1.04306797840299
"K06946","Group","K06946",12,12,0.019867067539,0.031289858473,0.00475358559630605,0.00394584612899975,0.235766321964413,0.992143520681656,1.00330036871703,0.997936364529533,1.00869320494427
"K03636","Group","K03636",18,16,0.018069436271,0.031183115512,0.00380198321587999,0.0031561994684424,0.235803820660431,0.992143520681656,1.00263880949153,0.998348785608493,1.0069472681192
"K22718","Group","K22718",4,1,0.004770016717,0.00112917201,0.0105554052492103,0.00876287783583647,0.235822452497619,0.992143520681656,1.007343279999,0.995421990995438,1.01940733973979
"K21405","Group","K21405",18,13,0.0249605665695,0.019194114183,0.0115888783086065,0.00962486024219819,0.236014294200257,0.992143520681656,1.00806514781088,0.994969462384622,1.02133319729782
"K07129","Group","K07129",16,11,0.014714487517,0.0101002015875,0.0110468598305116,0.00918540424912025,0.236550666918641,0.992143520681656,1.0076864903014,0.995189705813837,1.02034019926438
"K00260","Group","K00260",15,12,0.016754398829,0.011213154118,0.0114796104108096,0.0095504323725897,0.236801206973958,0.992143520681656,1.00798880112274,0.994994711668886,1.02115258631342
"K00528","Group","K00528",20,20,0.2936184637145,0.4539903962005,-0.0361946865162654,0.0301149820178237,0.236845613976513,0.992143520681656,0.975223849690261,0.936129450668236,1.01595089901914
"K06142","Group","K06142",20,20,0.726989103706,0.601464919873,0.0517430913482273,0.0431479521030792,0.237874083094488,0.992143520681656,1.03651650638127,0.977503047423182,1.09909270445038
"K03149","Group","K03149",20,20,0.66479472684,0.865860972325,-0.0371898506901533,0.0310175951860732,0.237954567944159,0.992143520681656,0.974551376880455,0.934337490544965,1.01649606891578
"K02385","Group","K02385",18,19,0.0280895798815,0.0203043587095,0.0123762181199408,0.0103237248962694,0.238023289840976,0.992143520681656,1.00861544181986,0.994567861233746,1.02286143472956
"K02803","Group","K02803",20,19,0.0673304251925,0.1303093712175,-0.0155686264563943,0.0129887185973924,0.238094946067806,0.992143520681656,0.989266668194866,0.971963124366229,1.00687826139443
"K07122","Group","K07122",18,17,0.028771193124,0.0394277338565,0.00537363262239705,0.00448362984020803,0.238143507256677,0.992143520681656,1.00373166368531,0.997636198341633,1.00986437176118
"K03274","Group","K03274",17,13,0.0188320077855,0.0132593772345,0.0114992169085646,0.0096015234331458,0.238472577141932,0.992143520681656,1.00800249997378,0.994939172101269,1.02123734640731
"K05895","Group","K05895",17,13,0.016779046396,0.01192176026,0.0111463921819987,0.00931089885227836,0.23866937484583,0.992143520681656,1.00775601356374,0.995088696754179,1.02058458325023
"K18011","Group","K18011",20,18,0.0772310565795,0.0553485326735,0.0201249285646085,0.0168167844665164,0.238830016834924,0.992143520681656,1.01404728627961,0.991142247384769,1.03748165465077
"K00001","Group","K00001",18,20,0.0524275158955,0.0299522972575,0.0175117639577453,0.0146400217342306,0.23904578684419,0.992143520681656,1.01221219709979,0.992278721238379,1.03254610829394
"K22699","Group","K22699",12,7,0.0089094473625,0.002998834281,0.0116856604872343,0.00977325754268656,0.239230837151832,0.992143520681656,1.00813277541822,0.994835624513218,1.02160765842071
"K02804","Group","K02804",20,19,0.0666754891725,0.129629250284,-0.0155656471098235,0.0130230142661447,0.23939892748176,0.992143520681656,0.989268711156972,0.971919845863981,1.00692725540984
"K07160","Group","K07160",20,20,0.0342175299355,0.034506946586,0.00874966524632456,0.00732154266923579,0.239469911322502,0.992143520681656,1.0060832339666,0.996125514010433,1.01614049578303
